id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
681182646399152649,1 Bedroom Apartment. 3 PAX. Catedral. Valencia. CAT 21,170698476,Bet,CIUTAT VELLA,LA SEU,39.47747,-0.37597,Entire home/apt,243.0,1,0,2000-01-01,0,54,226,0,VT-28432-V,Valencia
681182774619191980,1 Bedroom Apartment. 3 PAX. Catedral. Valencia. CAT 22,170698476,Bet,CIUTAT VELLA,LA SEU,39.478,-0.37408,Entire home/apt,243.0,1,0,2000-01-01,0,54,226,0,VT-28436-V,Valencia
681183665348880535,1 Bedroom Apartment. 3 PAX. Catedral. Valencia. CAT 32,170698476,Bet,CIUTAT VELLA,LA SEU,39.47784,-0.37397,Entire home/apt,243.0,1,0,2000-01-01,0,54,226,0,VT-28437-V,Valencia
681184833406766923,1 Bedroom Apartment with balcony. 2 PAX. Catedral. CAT 23,170698476,Bet,CIUTAT VELLA,LA SEU,39.47594,-0.3747,Entire home/apt,212.64285714285714,1,0,2000-01-01,0,54,42,0,VT-28440-V,Valencia
681185696342160515,1 Bedroom Apartment with balcony. 2 PAX. Catedral. CAT 43,170698476,Bet,CIUTAT VELLA,LA SEU,39.47596,-0.37593,Entire home/apt,243.0,1,0,2000-01-01,0,54,226,0,28442,Valencia
682031226873308724,Charming apartment close beach+3AC +Sunny terrace,465324815,Elodie,ALGIROS,L'AMISTAT,39.47311,-0.34887,Entire home/apt,324.0,3,0,2000-01-01,0,30,365,0,Sin datos,Valencia
685623626172357415,Double room/Shared flat/Trainers/Young people/WIFI,465324815,Elodie,L'EIXAMPLE,RUSSAFA,39.46035,-0.37341,Private room,40.0,12,0,2000-01-01,0,30,359,0,Sin datos,Valencia
688437646791343504,Spacious Room/Shared flat/City center/Young people,465324815,Elodie,L'EIXAMPLE,RUSSAFA,39.4608,-0.37066,Private room,55.0,5,0,2000-01-01,0,30,365,0,Sin datos,Valencia
694835512598913099,"Habitación amplia, 10 minutos de la playa",475303842,Carlos Luis,ALGIROS,L'ILLA PERDUDA,39.4681323,-0.3407718,Private room,48.0,3,0,2000-01-01,0,1,134,0,Sin datos,Valencia
710619994897689202,Entre mar et huerta Superbe apartment avec piscine,253828573,Begona,POBLATS DEL SUD,EL PERELLONET,39.28903,-0.28368,Entire home/apt,200.0,5,0,2000-01-01,0,1,177,0,Sin datos,Valencia
730914965757649673,Habitación privada en valencia,181944796,Gustavo,POBLATS MARITIMS,EL GRAU,39.45875,-0.3386,Private room,60.0,1,0,2000-01-01,0,1,363,0,Sin datos,Valencia
732343847832107338,Modern beachside apartment,482597957,Reinapart,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46900418839089,-0.3287043349182195,Entire home/apt,174.0,5,0,2000-01-01,0,7,323,0,Sin datos,Valencia
734160783884447492,"Habitación pequeña con wifi, cama de 135x190",69528477,Jeniffer,QUATRE CARRERES,MONT-OLIVET,39.4585003,-0.3622313,Private room,105.0,2,0,2000-01-01,0,2,89,0,Sin datos,Valencia
735243665731031362,Travel Habitat La Marina Real Loft 2,97229818,Travel Habitat,POBLATS MARITIMS,EL GRAU,39.4593902,-0.3353135,Entire home/apt,147.0,1,0,2000-01-01,0,60,297,0,Sin datos,Valencia
735243870512692417,Travel habitat La Marina Real Loft 4,97229818,Travel Habitat,POBLATS MARITIMS,EL GRAU,39.45964070360494,-0.3356099429916304,Entire home/apt,157.0,1,0,2000-01-01,0,60,301,0,Sin datos,Valencia
744822407520212062,Habitaciones en zona de Blasco Ibáñez,305532181,Tábata,ALGIROS,CIUTAT JARDI,39.4728,-0.34516,Private room,150.0,1,0,2000-01-01,0,1,0,0,Sin datos,Valencia
745498349815218758,Urban Art Hotel - Suite Studio,478243800,Carolina,LA SAIDIA,MORVEDRE,39.4829832,-0.3766562,Private room,196.0,1,0,2000-01-01,0,5,200,0,Sin datos,Valencia
751254770688326864,Espai Santa Mónica,244391830,Mónica,LA SAIDIA,MORVEDRE,39.48157893834733,-0.3743020539672903,Entire home/apt,300.0,2,0,2000-01-01,0,2,362,0,Sin datos,Valencia
754400665056178816,Beach room L1. Malvarosa,9290590,Dalvin,POBLATS MARITIMS,LA MALVA-ROSA,39.478765948280135,-0.3284018710629637,Private room,32.0,20,0,2000-01-01,0,4,365,0,Sin datos,Valencia
757923025532614628,Habitación en apartamento centro de Valencia,487304135,Alejandro,PATRAIX,PATRAIX,39.4636964,-0.3885023,Private room,68.0,2,0,2000-01-01,0,1,363,0,Sin datos,Valencia
761347571748463060,Precioso apartamento en Valencia,359791901,Lucas,CAMINS AL GRAU,ALBORS,39.46902,-0.3549,Entire home/apt,290.0,1,0,2000-01-01,0,2,357,0,Sin datos,Valencia
765207070698204967,Apartamento en Valencia céntrico,359791901,Lucas,CAMINS AL GRAU,ALBORS,39.47014,-0.35281,Entire home/apt,300.0,1,0,2000-01-01,0,2,361,0,Sin datos,Valencia
765756927893385196,Apartamento en El Saler (Valencia),7547240,Maria,POBLATS DEL SUD,EL SALER,39.35849,-0.32011,Entire home/apt,66.0,28,0,2000-01-01,0,1,87,0,Sin datos,Valencia
767319783480046373,Total Valencia TorresQuart Ático,18858150,Total Leisure,EXTRAMURS,EL BOTANIC,39.472845,-0.3842549,Entire home/apt,185.0,2,0,2000-01-01,0,16,321,0,AT-228-V,Valencia
770126534372448006,Flat in Valencia - parking,432577309,"Loic, Estelle And Co",CIUTAT VELLA,EL MERCAT,39.4734041,-0.3801941,Entire home/apt,179.0,1,0,2000-01-01,0,1,1,0,VT-39642-V,Valencia
771604220806258811,Apt in Valencia sea view,432578227,"Loic, Estelle And Co",POBLATS DEL SUD,EL SALER,39.36415,-0.32088,Entire home/apt,230.0,1,0,2000-01-01,0,1,365,0,AT-45154-V,Valencia
780470489896125800,LA 1.2 Habitación doble apartamento lujo en Centro,400448714,MyCO,QUATRE CARRERES,MONT-OLIVET,39.45946,-0.3644,Private room,34.0,30,0,2000-01-01,0,31,290,0,Sin datos,Valencia
780914882017047433,"Catamarán, ver Valencia, navegar",491262071,Alfredo,POBLATS MARITIMS,EL GRAU,39.42565,-0.32758,Entire home/apt,383.0,1,0,2000-01-01,0,1,362,0,Sin datos,Valencia
781549934755357281,Apto.Nuevo Playa-Universidades,50015130,Julian,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46993,-0.33026,Entire home/apt,132.0,2,0,2000-01-01,0,7,39,0,Sin datos,Valencia
783222321059407320,Total Valencia Torres Quart Bajo,18858150,Total Leisure,EXTRAMURS,EL BOTANIC,39.472845,-0.3842549,Entire home/apt,188.0,2,0,2000-01-01,0,16,321,0,AT-228-V,Valencia
783231687590440648,Total Valencia Torres Superior,18858150,Total Leisure,EXTRAMURS,EL BOTANIC,39.472845,-0.3842549,Entire home/apt,163.0,2,0,2000-01-01,0,16,326,0,AT-228-V,Valencia
783233881834500810,Total Valencia Torres Standard,18858150,Total Leisure,EXTRAMURS,EL BOTANIC,39.472845,-0.3842549,Entire home/apt,629.0,2,0,2000-01-01,0,16,326,0,AT-228-V,Valencia
791808395875201095,Habitación doble preferencia que sea chicas,472655746,Chelo,RASCANYA,ELS ORRIOLS,39.48886907705117,-0.3692265227437019,Private room,94.0,7,0,2000-01-01,0,2,365,0,Sin datos,Valencia
796120023147190901,Studio up to 2 people. El Carmen. Valencia. TRA0,170698476,Bet,CIUTAT VELLA,EL CARME,39.48025182324031,-0.3784413609211698,Entire home/apt,167.0,1,0,2000-01-01,0,54,156,0,Sin datos,Valencia
796313060615685048,Amplio alojamiento cerca al centro,493224134,Daniela,PATRAIX,FAVARA,39.455172426868046,-0.3924215745192662,Entire home/apt,184.0,1,0,2000-01-01,0,9,16,0,Sin datos,Valencia
801295577003518251,Habitación Matrimonial Benicalap,495322466,Elvia Johanna,BENICALAP,BENICALAP,39.494242253279424,-0.3939407886390108,Private room,40.0,1,0,2000-01-01,0,2,361,0,Sin datos,Valencia
807967466236568546,"w/ Private bathroom! Cozy,clean,feel like home!",18591578,Petra,L'OLIVERETA,SOTERNES,39.47009296183696,-0.4078105340649068,Private room,71.0,1,0,2000-01-01,0,1,90,0,Sin datos,Valencia
810648662339671105,Apartment in the Heart of Ruzafa,29847171,Domenico,L'EIXAMPLE,RUSSAFA,39.460296066442105,-0.3766377460327086,Entire home/apt,222.0,4,0,2000-01-01,0,1,85,0,Sin datos,Valencia
815982229359925227,Habitación Privada en Valencia,107665824,Joaquin,CAMINS AL GRAU,ALBORS,39.4684158,-0.3542246,Private room,120.0,3,0,2000-01-01,0,1,365,0,Sin datos,Valencia
817339254220406652,Habitación individual en Valencia capital,472655746,Chelo,RASCANYA,ELS ORRIOLS,39.488099145530846,-0.3682299383378579,Private room,70.0,1,0,2000-01-01,0,2,365,0,Sin datos,Valencia
820472877686103513,Ático a 4min del mercado central,6794010,Luca,EXTRAMURS,EL BOTANIC,39.4719,-0.3847,Entire home/apt,180.0,30,0,2000-01-01,0,1,363,0,Sin datos,Valencia
820764412176316203,habitación,485771416,Ismael,POBLATS MARITIMS,NATZARET,39.44969,-0.33391,Private room,40.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
826267687225685460,Amazing apartment with balcony,418992393,Milla,LA SAIDIA,MORVEDRE,39.48602,-0.37427,Private room,30.0,60,0,2000-01-01,0,1,364,0,Sin datos,Valencia
828710067821228708,Vivienda al lado de la PLAYA,128151199,Inmaculada,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46454,-0.3293,Entire home/apt,156.0,20,0,2000-01-01,0,2,77,0,Sin datos,Valencia
833256191226937477,Piso ambiente familiar tranquilo,452058543,Maria Del Pilar,JESUS,CAMI REAL,39.43921,-0.38742,Private room,130.0,1,0,2000-01-01,0,3,365,0,Sin datos,Valencia
835194402961811448,Modern apartment by the beach- ground floor.,482597957,Reinapart,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46897770025235,-0.3289228472213712,Entire home/apt,160.0,5,0,2000-01-01,0,7,331,0,Sin datos,Valencia
835209699175159634,Modern apartment by the beach - Ground Floor,482597957,Reinapart,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46896527676008,-0.3287619146804776,Entire home/apt,125.0,5,0,2000-01-01,0,7,311,0,Sin datos,Valencia
836829485930119826,semana fallera en Valencia centr,183049459,Maria Angeles,EXTRAMURS,EL BOTANIC,39.4738763,-0.3849314,Private room,147.0,10,0,2000-01-01,0,1,364,0,Sin datos,Valencia
838333517905211866,Habitación Grande cerca centro,465324815,Elodie,CIUTAT VELLA,EL PILAR,39.47482,-0.38182,Private room,60.0,5,0,2000-01-01,0,30,360,0,Sin datos,Valencia
841118698121683046,Bajo en Ruzzafa,504116629,Eva,L'EIXAMPLE,RUSSAFA,39.4615213,-0.3765366,Entire home/apt,300.0,5,0,2000-01-01,0,1,364,0,Sin datos,Valencia
841999818191586198,dormitorio doble cerca centro,465324815,Elodie,CIUTAT VELLA,EL PILAR,39.47491737582272,-0.3826132904657517,Private room,38.0,6,0,2000-01-01,0,30,361,0,Sin datos,Valencia
843422110286533140,ApartmentSuiteSpain Nuevos Playa - Universidades,50015130,Julian,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4709694,-0.3293771,Entire home/apt,164.0,2,0,2000-01-01,0,7,4,0,Sin datos,Valencia
845404690519275958,ABA 3. Studio up to 4 pax in city center. Valencia.,170698476,Bet,EXTRAMURS,LA PETXINA,39.46999300414351,-0.3916386537884747,Entire home/apt,134.0,1,0,2000-01-01,0,54,203,0,Sin datos,Valencia
845720800915202223,Habitación privada con balcón.,32158993,Vincent,EXTRAMURS,ARRANCAPINS,39.4644241099012,-0.3835832008451639,Private room,50.0,1,0,2000-01-01,0,1,267,0,Sin datos,Valencia
846134072375347269,Spacious Apartment with Garden in Valencia,432967083,"Loic, Estelle And Co",RASCANYA,SANT LLORENS,39.49165430000001,-0.3590684000000976,Entire home/apt,130.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
846191608104299550,habitaciòn doble para  fallas,505172667,Andres,ALGIROS,LA VEGA BAIXA,39.4754186434101,-0.3523099183567171,Private room,90.0,3,0,2000-01-01,0,1,364,0,Sin datos,Valencia
846402791224978845,Piso confortable. Cerca de todo,452058543,Maria Del Pilar,JESUS,CAMI REAL,39.43954016633204,-0.3869590970299422,Private room,130.0,1,0,2000-01-01,0,3,365,0,Sin datos,Valencia
846408093651601925,Piso familiar. Cerca de todo.,452058543,Maria Del Pilar,JESUS,CAMI REAL,39.43976,-0.387,Private room,130.0,1,0,2000-01-01,0,3,365,0,Sin datos,Valencia
846432235259716875,Habitación Doble con Baño Privado,505242182,Monalisa,EXTRAMURS,EL BOTANIC,39.4706273,-0.3838296,Private room,99.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
848117507455812747,REIG 8. 1 Bedroom Apartment up to 5 pax.  Valencia,170698476,Bet,BENIMACLET,BENIMACLET,39.48191,-0.35915,Entire home/apt,175.0,1,0,2000-01-01,0,54,217,0,Sin datos,Valencia
848117845157338497,REIG 6. 1 Bedroom Apartment up to 4 people. Valencia,170698476,Bet,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.48072521357463,-0.3594055921985677,Entire home/apt,160.0,1,0,2000-01-01,0,54,225,0,Sin datos,Valencia
848119947081362885,REIG 1.Studio up to 4 pax. Valencia,170698476,Bet,BENIMACLET,BENIMACLET,39.48266,-0.35902,Entire home/apt,153.0,1,0,2000-01-01,0,54,234,0,Sin datos,Valencia
852787177578216972,Dormitorio grande cerca playa,465324815,Elodie,CAMINS AL GRAU,AIORA,39.46802037929135,-0.3496518844541135,Private room,31.0,6,0,2000-01-01,0,30,359,0,Sin datos,Valencia
857810106840146810,Apartamento céntrico (movilidad reducida),507579336,Ella,L'EIXAMPLE,RUSSAFA,39.46336166654712,-0.3719288871533046,Entire home/apt,165.0,1,0,2000-01-01,0,2,89,0,Sin datos,Valencia
858709513078888726,Habitación para chicas,507805547,Claire,POBLATS DEL NORD,POBLE NOU,39.50037999529433,-0.3711799608204664,Private room,30.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
858898865415663993,Dormitorio cerca metro y playa,507843976,Maximo,ALGIROS,L'AMISTAT,39.4729,-0.34932,Private room,35.0,15,0,2000-01-01,0,16,349,0,Sin datos,Valencia
859897207467741077,"Dormitorio XL cerca metro, playa",507843976,Maximo,CAMINS AL GRAU,ALBORS,39.47006,-0.34991,Private room,48.0,10,0,2000-01-01,0,16,364,0,Sin datos,Valencia
859967094772638323,LA E1 estudio privado,400448714,MyCO,QUATRE CARRERES,MONT-OLIVET,39.4595025605272,-0.3643721823536692,Entire home/apt,48.0,30,0,2000-01-01,0,31,179,0,Sin datos,Valencia
860755584240256119,Habitación grande en piso compartido,508191743,Fernanda Elizabeth,L'OLIVERETA,NOU MOLES,39.46914,-0.39343,Private room,35.0,1,0,2000-01-01,0,3,195,0,Sin datos,Valencia
861430087850392194,Apartamento superior quíntuple,375964681,Arantxa,CAMINS AL GRAU,AIORA,39.46443989450448,-0.339359668929736,Private room,78.42857142857143,1,0,2000-01-01,0,11,0,0,Sin datos,Valencia
861491894064588113,Habitación doble en Valencia,152325785,María Pía,LA SAIDIA,MARXALENES,39.48703,-0.38,Private room,45.0,1,0,2000-01-01,0,1,87,0,Sin datos,Valencia
863179344694564137,Habitación Estudiantes y metro,465324815,Elodie,ALGIROS,CIUTAT JARDI,39.47281,-0.34746,Private room,48.0,7,0,2000-01-01,0,30,364,0,Sin datos,Valencia
863896527065131441,Habitación XL Cerca metro playa,465324815,Elodie,ALGIROS,CIUTAT JARDI,39.47026,-0.34779,Private room,35.0,7,0,2000-01-01,0,30,364,0,Sin datos,Valencia
864370771596249148,Habitación Doble metro amistad,465324815,Elodie,ALGIROS,L'AMISTAT,39.47267326097252,-0.3489403351365665,Private room,64.0,7,0,2000-01-01,0,30,364,0,Sin datos,Valencia
866444146868064279,5 bedroom apartment by the beach,509370246,Andrea,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46476947101678,-0.3283499262766487,Entire home/apt,500.0,11,0,2000-01-01,0,5,31,0,Sin datos,Valencia
871036836875655445,Charming apart. center Valencia,323330904,Cesar,EXTRAMURS,ARRANCAPINS,39.46012,-0.38333,Private room,111.0,1,0,2000-01-01,0,2,291,0,Sin datos,Valencia
871111292612011479,Beautifull cozy room,179207823,Alejandro,PATRAIX,PATRAIX,39.46657799437203,-0.3927319430154288,Private room,131.0,3,0,2000-01-01,0,1,365,0,Sin datos,Valencia
871463441584732004,prince,497534052,Emanuele,RASCANYA,TORREFIEL,39.49536738886079,-0.3714125211884445,Private room,43.0,1,0,2000-01-01,0,1,267,0,Sin datos,Valencia
875441573065857470,Amplio dormitorio playa metro,465324815,Elodie,ALGIROS,CIUTAT JARDI,39.470928110470766,-0.343343702647619,Private room,50.0,7,0,2000-01-01,0,30,365,0,Sin datos,Valencia
875442096894513089,Habitación Doble y terraza,465324815,Elodie,ALGIROS,L'ILLA PERDUDA,39.47024019595934,-0.3420101388565195,Private room,23.0,7,0,2000-01-01,0,30,359,0,Sin datos,Valencia
880262358650698502,Dormitorio Grande metro Amistad,507843976,Maximo,ALGIROS,L'AMISTAT,39.47302958619717,-0.3494519011404112,Private room,48.0,6,0,2000-01-01,0,16,364,0,Sin datos,Valencia
881256190863716973,Habitación tranquila cerca de la estación de tren,512518603,Petrica,JESUS,LA RAIOSA,39.4597777,-0.3857784,Private room,97.0,1,0,2000-01-01,0,1,365,0,Sin datos,Valencia
881739095360515865,Habitación Doble metro playa,507843976,Maximo,ALGIROS,CIUTAT JARDI,39.47087,-0.34824,Private room,53.0,7,0,2000-01-01,0,16,364,0,Sin datos,Valencia
882628791646249645,Dormitorio Grande Al lado playa,507843976,Maximo,ALGIROS,L'ILLA PERDUDA,39.47205573581578,-0.341414734413613,Private room,53.0,7,0,2000-01-01,0,16,365,0,Sin datos,Valencia
883259117303793538,Habitación o piso con dos terrazas,504095540,Mila,JESUS,L'HORT DE SENABRE,39.45326634142661,-0.386827407600612,Private room,42.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
884529215972155617,Apartamento céntrico y acogedor,434771578,Laura,QUATRE CARRERES,MONT-OLIVET,39.45978,-0.36242,Entire home/apt,170.0,1,0,2000-01-01,0,3,364,0,Sin datos,Valencia
884639945527924601,Apartment-office On the ground floor,154659186,Julian Ignacio,EXTRAMURS,EL BOTANIC,39.47389470249516,-0.3847976138954779,Entire home/apt,83.0,11,0,2000-01-01,0,11,27,0,Sin datos,Valencia
887629260669913329,Dormitorio Doble metro Amistad,465324815,Elodie,CIUTAT VELLA,LA SEU,39.47425053686828,-0.3749110742806462,Private room,44.0,5,0,2000-01-01,0,30,353,0,Sin datos,Valencia
888928004216837447,Estudio individual con cocina,465692074,Ute Residencial Universitaria,CAMINS AL GRAU,ALBORS,39.4658319,-0.3519277,Entire home/apt,53.0,28,0,2000-01-01,0,11,257,0,Sin datos,Valencia
892099210011286712,Agradable habitación lado centro,507843976,Maximo,LA SAIDIA,MORVEDRE,39.485131732523264,-0.3767704748393039,Private room,53.0,7,0,2000-01-01,0,16,365,0,Sin datos,Valencia
892584882338658350,la casa,515001847,B,CAMINS AL GRAU,ALBORS,39.47037,-0.35134,Private room,40.111111111111114,1,0,2000-01-01,0,1,0,0,Sin datos,Valencia
893358932046555493,Small room close to the beach,370089779,Antonio,CAMINS AL GRAU,LA CREU DEL GRAU,39.46194,-0.34295,Private room,12.0,365,0,2000-01-01,0,1,364,0,Sin datos,Valencia
894329465783960411,Hermosa Habitación metro amistad,465324815,Elodie,ALGIROS,L'AMISTAT,39.4728,-0.34893,Private room,48.0,8,0,2000-01-01,0,30,365,0,Sin datos,Valencia
899950489535924499,Habitación vacacional,516682285,Julia,L'OLIVERETA,TRES FORQUES,39.46824,-0.39721,Private room,44.0,25,0,2000-01-01,0,2,364,0,Sin datos,Valencia
901840388188572903,ApTuValencia-Calle de la Trirrem 8A,516931492,Patrizia,LA SAIDIA,MARXALENES,39.4868993,-0.3848099,Entire home/apt,102.0,2,0,2000-01-01,0,5,139,0,Sin datos,Valencia
901844456015385237,ApTuValencia-Calle de Benissuera 6A,516931492,Patrizia,LA SAIDIA,MARXALENES,39.48697,-0.38479,Entire home/apt,113.0,2,0,2000-01-01,0,5,115,0,Sin datos,Valencia
901997026110678720,ApTuValencia-avenida Portugal 63 A,516931492,Patrizia,LA SAIDIA,MARXALENES,39.4869795,-0.3848183,Entire home/apt,108.0,2,0,2000-01-01,0,5,131,0,Sin datos,Valencia
902207251664111846,Habitación doble y Terraza wifi,507843976,Maximo,ALGIROS,CIUTAT JARDI,39.47288,-0.34748,Private room,48.0,7,0,2000-01-01,0,16,364,0,Sin datos,Valencia
903336078815915361,Casa de playa en plena costa,118650821,Mdolores,POBLATS DEL SUD,EL PERELLONET,39.3012,-0.29303,Entire home/apt,137.14285714285714,28,0,2000-01-01,0,1,358,0,Sin datos,Valencia
905876961192493698,Mestre Valls 13,518069614,Kozakevych,CAMINS AL GRAU,AIORA,39.4641588,-0.3425046,Entire home/apt,159.0,1,0,2000-01-01,0,6,297,0,Sin datos,Valencia
909288151171402926,Valencia al alcance de ti.,449822725,Juan Carlos,EXTRAMURS,LA PETXINA,39.47118,-0.39139,Private room,50.0,1,0,2000-01-01,0,1,360,0,Sin datos,Valencia
910567275748536716,Habitación en barrio marinero,519186945,Nelson Rafael,QUATRE CARRERES,LA PUNTA,39.44753417596332,-0.3358691825265328,Private room,73.0,4,0,2000-01-01,0,4,364,0,Sin datos,Valencia
910584057679647597,Habitación doble con balcón,519186945,Nelson Rafael,QUATRE CARRERES,LA PUNTA,39.44729,-0.33643,Private room,60.0,4,0,2000-01-01,0,4,364,0,Sin datos,Valencia
910588955313092781,Amplia y luminosa hab. doble,519186945,Nelson Rafael,QUATRE CARRERES,LA PUNTA,39.44786,-0.33575,Private room,64.0,4,0,2000-01-01,0,4,179,0,Sin datos,Valencia
910600363197162386,Luminosa Hab. doble con Balcón,519186945,Nelson Rafael,QUATRE CARRERES,LA PUNTA,39.44649263782706,-0.3362592912492849,Private room,73.0,4,0,2000-01-01,0,4,176,0,Sin datos,Valencia
910625497243818133,3 bedroom in Malva-Rosa,519197871,Alina,POBLATS MARITIMS,LA MALVA-ROSA,39.4808618,-0.3287854,Entire home/apt,60.0,15,0,2000-01-01,0,3,258,0,Sin datos,Valencia
910840197734321017,Deluxe Home Valencia,112777619,Cutulescu,QUATRE CARRERES,LA PUNTA,39.43063269890007,-0.3426587613769505,Entire home/apt,450.0,2,0,2000-01-01,0,1,364,0,Sin datos,Valencia
911570732567737154,"Habitación amplia, con buena luz",487112251,Mykhailo,L'EIXAMPLE,RUSSAFA,39.45986562981463,-0.3750715940126938,Private room,120.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
912858608917094168,Amplio apartamento en el centro histórico,400264625,Citizentral,CIUTAT VELLA,LA SEU,39.4769,-0.37691,Entire home/apt,168.0,1,0,2000-01-01,0,8,239,0,Sin datos,Valencia
913511254153554250,Increíble Habitación,21115971,Tadas,CAMINS AL GRAU,PENYA-ROJA,39.46175128924484,-0.3566635299840677,Private room,95.0,1,0,2000-01-01,0,1,270,0,Sin datos,Valencia
913790924479831775,La casita de pescadores by Concept Flats,520020908,Llar Miromar,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47232,-0.33034,Entire home/apt,166.0,1,0,2000-01-01,0,1,361,0,Sin datos,Valencia
914984054001671735,Apartment in boutique hotel YOURS,518343700,Kris,L'EIXAMPLE,RUSSAFA,39.46316,-0.37578,Private room,83.29729729729729,1,0,2000-01-01,0,4,153,0,Sin datos,Valencia
915071589182025673,Coliving Park View. Ensuit Bath,19452082,Salvador,QUATRE CARRERES,EN CORTS,39.45711,-0.37304,Private room,68.0,7,0,2000-01-01,0,14,365,0,Sin datos,Valencia
915091752756343790,"Coliving Central Park, very big",19452082,Salvador,QUATRE CARRERES,EN CORTS,39.45692,-0.37288,Private room,69.0,32,0,2000-01-01,0,14,365,0,Sin datos,Valencia
915111153427471791,Penthouse in boutique hotel,518343700,Kris,L'EIXAMPLE,RUSSAFA,39.46305672874303,-0.3765044311412463,Private room,248.0,1,0,2000-01-01,0,4,216,0,Sin datos,Valencia
